fly_id	species	genotype	sex	stimulation	ROI_quantified	stimulus	dff
fly_9	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	no stimulus	-0.0666950279811655
fly_9	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	sucrose 200mM	-0.00693735334759611
fly_9	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	denatonium benzoate 10mM	0.3025176017907904
fly_9	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	grape juice	0.2913069443925989
fly_9	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	water	0.2436396790497537
fly_9	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	noni juice	0.20928898168547447
fly_9	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	no stimulus	-0.00241398500353807
fly_9	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	sucrose 200mM	0.2197384214753299
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	denatonium benzoate 10mM	-0.04049671863870899
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	grape juice	0.03817714149203272
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	water	0.04387258263388491
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	noni juice	0.07514770252133586
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	no stimulus	0.04135045189976352
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	sucrose 200mM	-0.02981776528299048
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	denatonium benzoate 10mM	-0.01455559414838554
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	grape juice	0.00908327600480188
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	water	0.02979025263382012
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	noni juice	0.09798025542288571
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	no stimulus	-0.0032107574882483
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	sucrose 200mM	-0.00502043751802243
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	denatonium benzoate 10mM	0.03399488998542111
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	grape juice	0.04982352578752689
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	water	0.04651967192032747
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	noni juice	0.13648383968427324
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	no stimulus	-0.01474722115119742
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	sucrose 200mM	0.0609085873893699
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	denatonium benzoate 10mM	0.00820723966610678
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	grape juice	-0.05575293686645682
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	water	0.01152419324943745
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	noni juice	-0.04029020698612832
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	no stimulus	-0.00935441227969558
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	sucrose 200mM	-0.04356713374118023
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	denatonium benzoate 10mM	0.11678828236859463
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	grape juice	0.2506399386694042
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	water	0.2954948655704303
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	noni juice	0.4351176521301334
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	no stimulus	-0.00435708653036121
fly_10	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	sucrose 200mM	0.27483327194039064
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	denatonium benzoate 10mM	0.05142551617269744
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	grape juice	0.09741412856223916
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	water	-0.02905070960617914
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	noni juice	0.18112090840588715
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	no stimulus	-0.0072631468056706
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	sucrose 200mM	0.13155772559498485
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	denatonium benzoate 10mM	0.07302770213792123
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	grape juice	0.1974681868766676
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	water	0.1536828865396524
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	noni juice	0.2181907430637535
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	no stimulus	-0.00849285428809262
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	sucrose 200mM	0.1606831309689721
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	denatonium benzoate 10mM	0.12854878680133927
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	grape juice	0.14313792400344377
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	water	0.18559969790725864
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	noni juice	0.1727185291348982
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	no stimulus	-0.0164862435039312
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	sucrose 200mM	0.0998969247254923
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	denatonium benzoate 10mM	0.2856414677330309
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	grape juice	0.06614394858811153
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	water	0.1649697245973599
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	noni juice	0.11651568523233888
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	no stimulus	0.03927340315168274
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	sucrose 200mM	0.16209298596862837
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	denatonium benzoate 10mM	0.4946041232978887
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	grape juice	0.5065073656277462
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	water	0.8083912809874944
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	noni juice	0.6542161056506092
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	no stimulus	0.00533098658672708
fly_11	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	sucrose 200mM	0.773133414498832
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	denatonium benzoate 10mM	0.012706807526182
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	grape juice	0.04774082586044737
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	water	-9.249661443939007e-4
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	noni juice	0.01668339149937347
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	no stimulus	0.04268046583572489
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	sucrose 200mM	0.03503389687120507
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	denatonium benzoate 10mM	0.02060063413173724
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	grape juice	0.03001410181880733
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	water	0.05165803951740316
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	noni juice	0.1214866158381553
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	no stimulus	-0.00675984220052925
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	sucrose 200mM	0.08192262638867003
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	denatonium benzoate 10mM	0.03911053816892925
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	grape juice	0.02759541589158405
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	water	0.07783878309374004
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	noni juice	0.12029177994929964
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	no stimulus	-0.00886666274476188
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	sucrose 200mM	0.09706548478137211
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	denatonium benzoate 10mM	0.04633923093106401
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	grape juice	0.01638587335927925
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	water	0.090386253137106
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	noni juice	0.11409251243753309
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	no stimulus	0.02536346339023405
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	sucrose 200mM	0.0856509184297193
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	denatonium benzoate 10mM	0.19479466050171737
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	grape juice	0.0843492104235722
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	water	0.2829011610267709
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	noni juice	0.482039443196738
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	no stimulus	0.01501317463167208
fly_12	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	sucrose 200mM	0.311608971309704
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	denatonium benzoate 10mM	0.26372941724317034
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	grape juice	0.04414297203599147
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	water	0.12154751847225924
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	noni juice	0.14672143758889286
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	no stimulus	0.0046862147550348196
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	sucrose 200mM	0.04150013656229218
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	denatonium benzoate 10mM	0.2178414610883588
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	grape juice	0.13719946558705212
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	water	0.10387528300682763
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	noni juice	0.25237381155354927
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	no stimulus	0.01580887130370626
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	sucrose 200mM	0.21483948540797948
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	denatonium benzoate 10mM	0.16181139453540871
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	grape juice	0.08832673725957454
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	water	0.09010252956766296
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	noni juice	0.12877273481959994
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	no stimulus	0.02591558258765337
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	sucrose 200mM	0.1863753564672831
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	denatonium benzoate 10mM	0.301641943659697
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	grape juice	0.05617842112514902
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	water	0.11195353680245557
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	noni juice	0.09343972846193652
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	no stimulus	0.07297945869186001
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	sucrose 200mM	0.05499330551949261
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	denatonium benzoate 10mM	0.665245406275164
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	grape juice	0.515430385936554
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	water	0.5379657842560468
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	noni juice	0.7499016200774491
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	no stimulus	0.01692302875452532
fly_13	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	sucrose 200mM	0.6740056087784696
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	denatonium benzoate 10mM	-0.08336782011874072
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	grape juice	0.04082107598478811
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	water	0.01558626845256062
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	noni juice	0.01198861008747246
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	no stimulus	-0.10803837420463916
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	sucrose 200mM	0.00574908526726278
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	denatonium benzoate 10mM	0.05455433687071347
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	grape juice	0.1100769009294068
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	water	0.100774286818846
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	noni juice	0.1908785087274868
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	no stimulus	-0.0073430388811082
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	sucrose 200mM	0.10364304715574112
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	denatonium benzoate 10mM	0.1369776912979515
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	grape juice	0.15001299588998968
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	water	0.10914459714454904
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	noni juice	0.2405454301166741
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	no stimulus	0.00611202915859032
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	sucrose 200mM	0.15038957703329014
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	denatonium benzoate 10mM	0.22397318837537336
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	grape juice	0.07944995215281647
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	water	0.11271668309325028
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	noni juice	0.161063499343501
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	no stimulus	0.02336187633965657
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	sucrose 200mM	0.110670739235867
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	denatonium benzoate 10mM	0.3092076741535918
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	grape juice	0.2666334876296287
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	water	0.25422999700464644
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	noni juice	0.6764487540031205
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	no stimulus	-0.00198358117590797
fly_14	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	sucrose 200mM	0.39307316683633464
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	denatonium benzoate 10mM	0.20047658860596013
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	grape juice	0.10496192972352164
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	water	0.03469412758843163
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	noni juice	0.0871553931605401
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	no stimulus	0.017446395985823
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	sucrose 200mM	0.01596653092163941
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	denatonium benzoate 10mM	0.13038427455997328
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	grape juice	0.09281785525471234
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	water	0.07474577562676175
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	noni juice	0.14736655373929083
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	no stimulus	0.00242435014075705
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	sucrose 200mM	0.04570377972081398
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	denatonium benzoate 10mM	0.1329338372593186
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	grape juice	0.10755209812161146
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	water	0.08826132132702288
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	noni juice	0.12501149012476587
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	no stimulus	0.00789257959483211
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	sucrose 200mM	0.04308890202187646
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	denatonium benzoate 10mM	0.2421091819244888
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	grape juice	0.06149571575330145
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	water	0.20054913746895708
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	noni juice	0.16211829646425172
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	no stimulus	0.01760117525197957
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	sucrose 200mM	0.13497795082782235
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	denatonium benzoate 10mM	0.2827330579767824
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	grape juice	0.24222124714871568
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	water	0.4234685858709001
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	noni juice	0.5508452630053589
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	no stimulus	8.942818784535289e-4
fly_15	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	sucrose 200mM	0.3310095633989458
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	denatonium benzoate 10mM	0.0534540711881917
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	water	0.10770030121614438
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	noni juice	0.2190187531265698
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	no stimulus	0.0137484336838995
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	motor region	sucrose 200mM	0.07554545250714156
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	denatonium benzoate 10mM	0.16481754964637735
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	water	0.19199113389107908
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	noni juice	0.2745789495267045
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	no stimulus	0.03811298717887571
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	sucrose 200mM	0.1599176967814507
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	denatonium benzoate 10mM	0.19417886173193952
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	water	0.2069050294159353
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	noni juice	0.2197994967919357
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	no stimulus	0.01891127070876271
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	sucrose 200mM	0.1469598147157739
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	denatonium benzoate 10mM	0.18088192437380304
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	water	0.15755896641051512
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	noni juice	0.18824988104494292
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	no stimulus	0.06599101197992703
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory central	sucrose 200mM	0.1248006227580042
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	denatonium benzoate 10mM	0.3437253159026874
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	water	0.511582405544965
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	noni juice	0.8354375326465006
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	no stimulus	0.03455974618971619
fly_16	D. sechellia	w*;nSyb-GAL4/+	female	labellum	sensory lateral	sucrose 200mM	0.5317152283745923
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	motor region	denatonium benzoate 10mM	0.16388718771014466
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	motor region	grape juice	0.08111033956925488
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	motor region	water	0.11826675468534724
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	motor region	noni juice	0.15775648051663224
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	motor region	no stimulus	0.04632010590382556
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	motor region	sucrose 200mM	0.48948746475676264
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	denatonium benzoate 10mM	0.2576739482715324
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	grape juice	0.14752298059762264
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	water	0.15248260608948908
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	noni juice	0.2750186250993878
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	no stimulus	0.04069524803781607
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	sucrose 200mM	0.4402660289996975
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	denatonium benzoate 10mM	0.19017683983359748
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	grape juice	0.14410852869758495
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	water	0.08631656203283652
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	noni juice	0.1661297903825688
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	no stimulus	0.02883342761386549
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	interneuron region 2	sucrose 200mM	0.2666225875349674
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	sensory central	denatonium benzoate 10mM	0.20518442073597404
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	sensory central	grape juice	0.05036874805136524
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	sensory central	water	0.06647633480100766
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	sensory central	noni juice	0.11000094813574592
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	sensory central	no stimulus	0.0651445083806704
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	sensory central	sucrose 200mM	0.15983621170101667
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	sensory lateral	denatonium benzoate 10mM	0.5434096210088881
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	sensory lateral	grape juice	0.5181230622541633
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	sensory lateral	water	0.6213255807758225
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	sensory lateral	noni juice	0.754817239355926
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	sensory lateral	no stimulus	0.08530406910891708
fly_17	D. simulans	w*;nSyb-GAL4/+	female	labellum	sensory lateral	sucrose 200mM	0.7995550528776432
fly_18	D. simulans	w*;nSyb-GAL4/+	female	labellum	motor region	denatonium benzoate 10mM	0.10237998270181076
fly_18	D. simulans	w*;nSyb-GAL4/+	female	labellum	motor region	grape juice	0.06181792073381127
fly_18	D. simulans	w*;nSyb-GAL4/+	female	labellum	motor region	water	0.0291850036431913
fly_18	D. simulans	w*;nSyb-GAL4/+	female	labellum	motor region	noni juice	0.08132074802057493
fly_18	D. simulans	w*;nSyb-GAL4/+	female	labellum	motor region	no stimulus	0.02429516569678093
fly_18	D. simulans	w*;nSyb-GAL4/+	female	labellum	motor region	sucrose 200mM	0.05685847231015099
fly_18	D. simulans	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	denatonium benzoate 10mM	0.13596760877341504
fly_18	D. simulans	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	grape juice	0.04191822983485108
fly_18	D. simulans	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	water	0.028761196989851
fly_18	D. simulans	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	noni juice	0.08832837644885312
fly_18	D. simulans	w*;nSyb-GAL4/+	female	labellum	interneuron region 1	no stimulus	0.00107883130694308
